time: 2026-05-10 10:07:16,645 | name: DATABASE | level: INFO | message: Supabase client initialized
time: 2026-05-10 10:14:23,115 | name: RETRIEVER | level: DEBUG | message: Searching with k=40, dense_weight=0.8
time: 2026-05-10 10:14:23,907 | name: RETRIEVER | level: DEBUG | message: Retrieved 11 results
time: 2026-05-10 10:14:23,908 | name: RETRIEVER | level: DEBUG | message: After deduplication: 11 results
time: 2026-05-10 10:14:24,167 | name: RETRIEVER | level: DEBUG | message: Reranking complete
time: 2026-05-10 10:14:24,167 | name: RETRIEVER | level: DEBUG | message: No results passed confidence threshold, using top 3
time: 2026-05-10 10:14:24,167 | name: RETRIEVER | level: INFO | message: Retrieval complete: 3 results, confidence filtered
time: 2026-05-10 10:14:24,167 | name: GENERATOR | level: DEBUG | message: Sufficient context available, building prompt
time: 2026-05-10 10:14:24,167 | name: GENERATOR | level: DEBUG | message: Invoking LLM for answer generation
time: 2026-05-10 10:14:24,550 | name: GENERATOR | level: INFO | message: Answer generated successfully
time: 2026-05-10 10:17:45,781 | name: DATABASE | level: INFO | message: Supabase client initialized
time: 2026-05-10 10:17:47,205 | name: RETRIEVER | level: DEBUG | message: Reranker model loaded
time: 2026-05-10 10:34:25,053 | name: DATABASE | level: INFO | message: Supabase client initialized
time: 2026-05-10 10:34:25,270 | name: INGEST_PIPELINE | level: INFO | message: Creating ingest job for URL: https://nomisk.com/
time: 2026-05-10 10:34:26,149 | name: INGEST_PIPELINE | level: INFO | message: Ingest job created with ID: c578ec61-e9e3-4ade-a172-04dd30de9790
time: 2026-05-10 10:34:26,149 | name: INGEST_PIPELINE | level: INFO | message: Starting ingest pipeline for URL: https://nomisk.com/
time: 2026-05-10 10:34:26,149 | name: CRAWLER | level: INFO | message: Starting crawl: https://nomisk.com/
time: 2026-05-10 10:34:26,149 | name: CRAWLER | level: INFO | message: Planning crawl strategy for: https://nomisk.com/
time: 2026-05-10 10:34:26,151 | name: CRAWLER | level: INFO | message: Discovering pages for: https://nomisk.com/
time: 2026-05-10 10:34:31,747 | name: CRAWLER | level: INFO | message: Found 0 active pages for https://nomisk.com/
time: 2026-05-10 10:34:32,650 | name: CRAWLER | level: DEBUG | message: Crawl plan: type=unknown depth=1 pages=20 threshold=0.50
time: 2026-05-10 10:34:32,666 | name: CRAWLER | level: DEBUG | message: Crawler config ready: type=unknown depth=1 pages=20
time: 2026-05-10 10:34:36,206 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/
time: 2026-05-10 10:34:36,207 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/
time: 2026-05-10 10:34:36,207 | name: CRAWLER | level: INFO | message: Progress: 1 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:36,208 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:45,021 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/search
time: 2026-05-10 10:34:45,022 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/search
time: 2026-05-10 10:34:45,022 | name: CRAWLER | level: INFO | message: Progress: 2 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:45,022 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:45,372 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/account
time: 2026-05-10 10:34:45,372 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/account
time: 2026-05-10 10:34:45,372 | name: CRAWLER | level: INFO | message: Progress: 3 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:45,372 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:45,591 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/cart
time: 2026-05-10 10:34:45,591 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/cart
time: 2026-05-10 10:34:45,592 | name: CRAWLER | level: INFO | message: Progress: 4 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:45,592 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:45,789 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/collections/supplements
time: 2026-05-10 10:34:45,789 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/collections/supplements
time: 2026-05-10 10:34:45,789 | name: CRAWLER | level: INFO | message: Progress: 5 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:45,789 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:46,068 | name: INGEST_PIPELINE | level: INFO | message: Page saved to DB: https://nomisk.com/policies/refund-policy
time: 2026-05-10 10:34:46,068 | name: CRAWLER | level: INFO | message: Progress: 6 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:46,069 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:46,373 | name: INGEST_PIPELINE | level: INFO | message: Page saved to DB: https://nomisk.com/pages/our-story
time: 2026-05-10 10:34:46,373 | name: CRAWLER | level: INFO | message: Progress: 7 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:46,374 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:46,593 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/account/login
time: 2026-05-10 10:34:46,593 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/account/login
time: 2026-05-10 10:34:46,593 | name: CRAWLER | level: INFO | message: Progress: 8 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:46,594 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:46,836 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/products/luna
time: 2026-05-10 10:34:46,836 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/products/luna
time: 2026-05-10 10:34:46,836 | name: CRAWLER | level: INFO | message: Progress: 9 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:46,836 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:47,018 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/collections/all
time: 2026-05-10 10:34:47,019 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/collections/all
time: 2026-05-10 10:34:47,019 | name: CRAWLER | level: INFO | message: Progress: 10 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:47,019 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:47,314 | name: INGEST_PIPELINE | level: INFO | message: Page saved to DB: https://nomisk.com/pages/contact-us
time: 2026-05-10 10:34:47,314 | name: CRAWLER | level: INFO | message: Progress: 11 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:47,316 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:47,522 | name: INGEST_PIPELINE | level: INFO | message: Page saved to DB: https://nomisk.com/policies/shipping-policy
time: 2026-05-10 10:34:47,522 | name: CRAWLER | level: INFO | message: Progress: 12 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:47,523 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:48,438 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/products/kleio
time: 2026-05-10 10:34:48,438 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/products/kleio
time: 2026-05-10 10:34:48,438 | name: CRAWLER | level: INFO | message: Progress: 13 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:48,438 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:48,886 | name: INGEST_PIPELINE | level: INFO | message: Page saved to DB: https://nomisk.com/policies/privacy-policy
time: 2026-05-10 10:34:48,886 | name: CRAWLER | level: INFO | message: Progress: 14 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:48,886 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:49,216 | name: INGEST_PIPELINE | level: INFO | message: Page saved to DB: https://nomisk.com/policies/terms-of-service
time: 2026-05-10 10:34:49,217 | name: CRAWLER | level: INFO | message: Progress: 15 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:49,218 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:49,513 | name: INGEST_PIPELINE | level: INFO | message: Page saved to DB: https://nomisk.com/products/maia
time: 2026-05-10 10:34:49,513 | name: CRAWLER | level: INFO | message: Progress: 16 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:49,513 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:49,794 | name: INGEST_PIPELINE | level: INFO | message: Page saved to DB: https://nomisk.com/products/kore
time: 2026-05-10 10:34:49,794 | name: CRAWLER | level: INFO | message: Progress: 17 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:49,794 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:49,981 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/products/maia-for-bloating
time: 2026-05-10 10:34:49,981 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/products/maia-for-bloating
time: 2026-05-10 10:34:49,981 | name: CRAWLER | level: INFO | message: Progress: 18 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:49,981 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:50,307 | name: INGEST_PIPELINE | level: INFO | message: Duplicate page detected, skipping DB insert: https://nomisk.com/products/maia-for-postpartum
time: 2026-05-10 10:34:50,307 | name: INGEST_PIPELINE | level: INFO | message: Page already exists in DB, skipping chunking: https://nomisk.com/products/maia-for-postpartum
time: 2026-05-10 10:34:50,307 | name: CRAWLER | level: INFO | message: Progress: 19 success, 0 failed, 0 skipped
time: 2026-05-10 10:34:50,307 | name: CRAWLER | level: DEBUG | message: Checkpoint saved: .checkpoints/nomisk.json
time: 2026-05-10 10:34:50,411 | name: CRAWLER | level: INFO | message: Checkpoint cleared after successful crawl
time: 2026-05-10 10:34:50,411 | name: CRAWLER | level: INFO | message: Crawl complete: 19 success, 0 failed, 0 skipped, total=19
time: 2026-05-10 10:34:51,766 | name: RETRIEVER | level: DEBUG | message: Reranker model loaded
time: 2026-05-10 10:35:13,963 | name: DATABASE | level: INFO | message: Supabase client initialized
time: 2026-05-10 10:35:14,384 | name: INGEST_PIPELINE | level: INFO | message: Starting chunking for company ID: nomisk, pages to chunk: 8
time: 2026-05-10 10:35:14,385 | name: CHUNKER | level: INFO | message: Processing record: https://nomisk.com/policies/refund-policy
time: 2026-05-10 10:35:14,385 | name: CHUNK_PLANNER | level: DEBUG | message: Could not classify page, using default: https://nomisk.com/policies/refund-policy
time: 2026-05-10 10:35:14,385 | name: CHUNK_PLANNER | level: INFO | message: Heuristic inconclusive, using LLM planner: https://nomisk.com/policies/refund-policy
time: 2026-05-10 10:35:14,385 | name: CHUNK_PLANNER | level: INFO | message: Using LLM planner for: https://nomisk.com/policies/refund-policy
time: 2026-05-10 10:35:15,640 | name: CHUNK_PLANNER | level: DEBUG | message: LLM plan: type=legal style=clause_exact words=250
time: 2026-05-10 10:35:15,640 | name: CHUNKER | level: DEBUG | message: Chunk prompt built with 2 modifiers for type=legal
time: 2026-05-10 10:35:15,640 | name: CHUNKER | level: DEBUG | message: Calling LLM chunker for content sample
time: 2026-05-10 10:35:21,908 | name: CHUNKER | level: DEBUG | message: LLM returned 2 chunks
time: 2026-05-10 10:35:21,909 | name: CHUNKER | level: DEBUG | message: LLM returned 2 chunks for https://nomisk.com/policies/refund-policy
time: 2026-05-10 10:35:21,909 | name: CHUNKER | level: INFO | message: Validation complete: 2 valid, 0 removed
time: 2026-05-10 10:35:21,909 | name: CHUNKER | level: INFO | message: Processing complete: 2 chunks for https://nomisk.com/policies/refund-policy
time: 2026-05-10 10:35:22,073 | name: INGEST_PIPELINE | level: INFO | message: Chunks saved to DB for page: https://nomisk.com/policies/refund-policy, chunks_count=2
time: 2026-05-10 10:35:22,137 | name: CHUNKER | level: INFO | message: Processing record: https://nomisk.com/pages/our-story
time: 2026-05-10 10:35:22,137 | name: CHUNK_PLANNER | level: DEBUG | message: Could not classify page, using default: https://nomisk.com/pages/our-story
time: 2026-05-10 10:35:22,137 | name: CHUNK_PLANNER | level: INFO | message: Heuristic inconclusive, using LLM planner: https://nomisk.com/pages/our-story
time: 2026-05-10 10:35:22,137 | name: CHUNK_PLANNER | level: INFO | message: Using LLM planner for: https://nomisk.com/pages/our-story
time: 2026-05-10 10:35:23,082 | name: CHUNK_PLANNER | level: DEBUG | message: LLM plan: type=general style=semantic_flow words=300
time: 2026-05-10 10:35:23,082 | name: CHUNKER | level: DEBUG | message: Chunk prompt built with 3 modifiers for type=general
time: 2026-05-10 10:35:23,082 | name: CHUNKER | level: DEBUG | message: Calling LLM chunker for content sample
time: 2026-05-10 10:35:28,305 | name: CHUNKER | level: DEBUG | message: LLM returned 3 chunks
time: 2026-05-10 10:35:28,305 | name: CHUNKER | level: DEBUG | message: LLM returned 3 chunks for https://nomisk.com/pages/our-story
time: 2026-05-10 10:35:28,306 | name: CHUNKER | level: INFO | message: Validation complete: 3 valid, 0 removed
time: 2026-05-10 10:35:28,306 | name: CHUNKER | level: INFO | message: Processing complete: 3 chunks for https://nomisk.com/pages/our-story
time: 2026-05-10 10:35:28,598 | name: INGEST_PIPELINE | level: INFO | message: Chunks saved to DB for page: https://nomisk.com/pages/our-story, chunks_count=3
time: 2026-05-10 10:35:29,060 | name: CHUNKER | level: INFO | message: Processing record: https://nomisk.com/pages/contact-us
time: 2026-05-10 10:35:29,061 | name: CHUNK_PLANNER | level: DEBUG | message: Could not classify page, using default: https://nomisk.com/pages/contact-us
time: 2026-05-10 10:35:29,061 | name: CHUNK_PLANNER | level: INFO | message: Heuristic inconclusive, using LLM planner: https://nomisk.com/pages/contact-us
time: 2026-05-10 10:35:29,061 | name: CHUNK_PLANNER | level: INFO | message: Using LLM planner for: https://nomisk.com/pages/contact-us
time: 2026-05-10 10:35:30,634 | name: CHUNK_PLANNER | level: DEBUG | message: LLM plan: type=support style=semantic_flow words=250
time: 2026-05-10 10:35:30,635 | name: CHUNKER | level: DEBUG | message: Chunk prompt built with 3 modifiers for type=support
time: 2026-05-10 10:35:30,635 | name: CHUNKER | level: DEBUG | message: Calling LLM chunker for content sample
time: 2026-05-10 10:35:32,101 | name: CHUNKER | level: DEBUG | message: LLM returned 1 chunks
time: 2026-05-10 10:35:32,101 | name: CHUNKER | level: DEBUG | message: LLM returned 1 chunks for https://nomisk.com/pages/contact-us
time: 2026-05-10 10:35:32,101 | name: CHUNKER | level: INFO | message: Validation complete: 1 valid, 0 removed
time: 2026-05-10 10:35:32,101 | name: CHUNKER | level: INFO | message: Processing complete: 1 chunks for https://nomisk.com/pages/contact-us
time: 2026-05-10 10:35:32,206 | name: INGEST_PIPELINE | level: INFO | message: Chunks saved to DB for page: https://nomisk.com/pages/contact-us, chunks_count=1
time: 2026-05-10 10:35:32,274 | name: CHUNKER | level: INFO | message: Processing record: https://nomisk.com/policies/shipping-policy
time: 2026-05-10 10:35:32,274 | name: CHUNK_PLANNER | level: DEBUG | message: Could not classify page, using default: https://nomisk.com/policies/shipping-policy
time: 2026-05-10 10:35:32,274 | name: CHUNK_PLANNER | level: INFO | message: Heuristic inconclusive, using LLM planner: https://nomisk.com/policies/shipping-policy
time: 2026-05-10 10:35:32,274 | name: CHUNK_PLANNER | level: INFO | message: Using LLM planner for: https://nomisk.com/policies/shipping-policy
time: 2026-05-10 10:35:33,560 | name: CHUNK_PLANNER | level: DEBUG | message: LLM plan: type=support style=section_based words=300
time: 2026-05-10 10:35:33,560 | name: CHUNKER | level: DEBUG | message: Chunk prompt built with 3 modifiers for type=support
time: 2026-05-10 10:35:33,561 | name: CHUNKER | level: DEBUG | message: Calling LLM chunker for content sample
time: 2026-05-10 10:35:35,686 | name: CHUNKER | level: DEBUG | message: LLM returned 2 chunks
time: 2026-05-10 10:35:35,686 | name: CHUNKER | level: DEBUG | message: LLM returned 2 chunks for https://nomisk.com/policies/shipping-policy
time: 2026-05-10 10:35:35,686 | name: CHUNKER | level: INFO | message: Validation complete: 2 valid, 0 removed
time: 2026-05-10 10:35:35,686 | name: CHUNKER | level: INFO | message: Processing complete: 2 chunks for https://nomisk.com/policies/shipping-policy
time: 2026-05-10 10:35:35,833 | name: INGEST_PIPELINE | level: INFO | message: Chunks saved to DB for page: https://nomisk.com/policies/shipping-policy, chunks_count=2
time: 2026-05-10 10:35:35,887 | name: CHUNKER | level: INFO | message: Processing record: https://nomisk.com/policies/privacy-policy
time: 2026-05-10 10:35:35,888 | name: CHUNK_PLANNER | level: DEBUG | message: Classified as legal: https://nomisk.com/policies/privacy-policy
time: 2026-05-10 10:35:35,888 | name: CHUNK_PLANNER | level: INFO | message: Chunk plan created (heuristic): https://nomisk.com/policies/privacy-policy
time: 2026-05-10 10:35:35,888 | name: CHUNKER | level: DEBUG | message: Chunk prompt built with 2 modifiers for type=legal
time: 2026-05-10 10:35:35,888 | name: CHUNKER | level: DEBUG | message: Calling LLM chunker for content sample
time: 2026-05-10 10:35:40,592 | name: CHUNKER | level: DEBUG | message: LLM returned 3 chunks
time: 2026-05-10 10:35:40,592 | name: CHUNKER | level: DEBUG | message: LLM returned 3 chunks for https://nomisk.com/policies/privacy-policy
time: 2026-05-10 10:35:40,593 | name: CHUNKER | level: INFO | message: Validation complete: 3 valid, 0 removed
time: 2026-05-10 10:35:40,593 | name: CHUNKER | level: INFO | message: Processing complete: 3 chunks for https://nomisk.com/policies/privacy-policy
time: 2026-05-10 10:35:40,774 | name: INGEST_PIPELINE | level: INFO | message: Chunks saved to DB for page: https://nomisk.com/policies/privacy-policy, chunks_count=3
time: 2026-05-10 10:35:40,900 | name: CHUNKER | level: INFO | message: Processing record: https://nomisk.com/policies/terms-of-service
time: 2026-05-10 10:35:40,901 | name: CHUNK_PLANNER | level: DEBUG | message: Classified as legal: https://nomisk.com/policies/terms-of-service
time: 2026-05-10 10:35:40,901 | name: CHUNK_PLANNER | level: INFO | message: Chunk plan created (heuristic): https://nomisk.com/policies/terms-of-service
time: 2026-05-10 10:35:40,901 | name: CHUNKER | level: DEBUG | message: Chunk prompt built with 2 modifiers for type=legal
time: 2026-05-10 10:35:40,901 | name: CHUNKER | level: DEBUG | message: Calling LLM chunker for content sample
time: 2026-05-10 10:36:00,409 | name: CHUNKER | level: DEBUG | message: LLM returned 15 chunks
time: 2026-05-10 10:36:00,409 | name: CHUNKER | level: DEBUG | message: LLM returned 15 chunks for https://nomisk.com/policies/terms-of-service
time: 2026-05-10 10:36:00,409 | name: CHUNKER | level: INFO | message: Validation complete: 14 valid, 1 removed
time: 2026-05-10 10:36:00,410 | name: CHUNKER | level: INFO | message: Processing complete: 14 chunks for https://nomisk.com/policies/terms-of-service
time: 2026-05-10 10:36:01,382 | name: INGEST_PIPELINE | level: INFO | message: Chunks saved to DB for page: https://nomisk.com/policies/terms-of-service, chunks_count=14
time: 2026-05-10 10:36:01,440 | name: CHUNKER | level: INFO | message: Processing record: https://nomisk.com/products/maia
time: 2026-05-10 10:36:01,440 | name: CHUNK_PLANNER | level: DEBUG | message: Classified as product: https://nomisk.com/products/maia
time: 2026-05-10 10:36:01,440 | name: CHUNK_PLANNER | level: INFO | message: Chunk plan created (heuristic): https://nomisk.com/products/maia
time: 2026-05-10 10:36:01,440 | name: CHUNKER | level: DEBUG | message: Chunk prompt built with 3 modifiers for type=product
time: 2026-05-10 10:36:01,440 | name: CHUNKER | level: DEBUG | message: Calling LLM chunker for content sample
time: 2026-05-10 10:36:05,128 | name: CHUNKER | level: DEBUG | message: LLM returned 3 chunks
time: 2026-05-10 10:36:05,129 | name: CHUNKER | level: DEBUG | message: LLM returned 3 chunks for https://nomisk.com/products/maia
time: 2026-05-10 10:36:05,129 | name: CHUNKER | level: INFO | message: Validation complete: 3 valid, 0 removed
time: 2026-05-10 10:36:05,129 | name: CHUNKER | level: INFO | message: Processing complete: 3 chunks for https://nomisk.com/products/maia
time: 2026-05-10 10:36:05,296 | name: INGEST_PIPELINE | level: INFO | message: Chunks saved to DB for page: https://nomisk.com/products/maia, chunks_count=3
time: 2026-05-10 10:36:05,476 | name: CHUNKER | level: INFO | message: Processing record: https://nomisk.com/products/kore
time: 2026-05-10 10:36:05,476 | name: CHUNK_PLANNER | level: DEBUG | message: Classified as product: https://nomisk.com/products/kore
time: 2026-05-10 10:36:05,476 | name: CHUNK_PLANNER | level: INFO | message: Chunk plan created (heuristic): https://nomisk.com/products/kore
time: 2026-05-10 10:36:05,476 | name: CHUNKER | level: DEBUG | message: Chunk prompt built with 3 modifiers for type=product
time: 2026-05-10 10:36:05,477 | name: CHUNKER | level: DEBUG | message: Calling LLM chunker for content sample
time: 2026-05-10 10:36:06,926 | name: CHUNKER | level: DEBUG | message: LLM returned 1 chunks
time: 2026-05-10 10:36:06,926 | name: CHUNKER | level: DEBUG | message: LLM returned 1 chunks for https://nomisk.com/products/kore
time: 2026-05-10 10:36:06,926 | name: CHUNKER | level: INFO | message: Validation complete: 1 valid, 0 removed
